"filename", "language", "Markdown", "YAML", "JSON with Comments", "JavaScript", "Shell Script", "TypeScript", "JSON", "Makefile", "Ignore", "Docker", "TypeScript JSX", "WebAssembly Text Format", "comment", "blank", "total"
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/extensionsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 489, 0, 0, 0, 0, 0, 0, 13, 46, 548
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/helpCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 5, 9, 53
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/helpCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 4, 26
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/hooksCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 462, 0, 0, 0, 0, 0, 0, 14, 94, 570
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/hooksCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 28, 31, 250
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/ideCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 6, 25, 266
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/ideCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 287, 0, 0, 0, 0, 0, 0, 6, 22, 315
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/initCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 20, 17, 107
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/initCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 6, 18, 95
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/mcpCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 11, 29, 219
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/mcpCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 308, 0, 0, 0, 0, 0, 0, 18, 43, 369
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/memoryCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 5, 64, 353
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/memoryCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 5, 13, 145
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/modelCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 5, 8, 39
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/modelCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 5, 3, 19
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/permissionsCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 5, 13, 117
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/permissionsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 5, 8, 86
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/policiesCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 5, 16, 109
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/policiesCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 5, 8, 76
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/privacyCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 7, 8, 39
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/privacyCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 3, 20
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/profileCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 5, 3, 26
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/quitCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 5, 8, 56
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/quitCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 5, 4, 38
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/restoreCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 11, 35, 260
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/restoreCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 9, 21, 197
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/resumeCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 5, 3, 27
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/settingsCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 5, 6, 37
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/settingsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 3, 20
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/setupGithubCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 20, 64, 342
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/setupGithubCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 21, 31, 274
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/statsCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 10, 15, 82
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/statsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 5, 7, 99
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/terminalSetupCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 5, 17, 86
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/terminalSetupCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 11, 5, 48
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/themeCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 7, 8, 39
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/themeCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 5, 3, 20
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/toolsCommand.test.ts", "TypeScript", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 6, 15, 120
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/toolsCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 7, 8, 57
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/types.ts", "TypeScript", 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 56, 18, 197
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/commands/vimCommand.ts", "TypeScript", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 5, 4, 28
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AboutBox.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 6, 7, 58
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AboutBox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 0, 5, 4, 148
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AlternateBufferQuittingDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 5, 15, 192
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AlternateBufferQuittingDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 10, 4, 59
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AnsiOutput.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 9, 9, 104
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AnsiOutput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 5, 5, 54
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AppHeader.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 5, 30, 196
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AppHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 5, 6, 47
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AsciiArt.ts", "TypeScript", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 5, 7, 78
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AutoAcceptIndicator.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 5, 5, 40
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/AutoAcceptIndicator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 5, 6, 48
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Banner.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 5, 4, 30
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Banner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 5, 10, 71
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/CliSpinner.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 5, 4, 25
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/CliSpinner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 5, 5, 23
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Composer.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 362, 0, 20, 77, 459
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Composer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 5, 12, 189
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConfigInitDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 10, 26, 154
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConfigInitDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 5, 7, 62
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConsentPrompt.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 5, 19, 130
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConsentPrompt.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 6, 5, 52
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConsoleSummaryDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 5, 4, 28
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ConsoleSummaryDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 6, 6, 36
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ContextSummaryDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 8, 11, 97
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ContextSummaryDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 5, 13, 109
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ContextUsageDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 6, 7, 62
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ContextUsageDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 5, 5, 32
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/CopyModeWarning.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 5, 7, 38
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/CopyModeWarning.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 5, 5, 27
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/DebugProfiler.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 0, 13, 56, 270
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/DebugProfiler.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 17, 28, 210
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/DetailedMessagesDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 5, 10, 82
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/DetailedMessagesDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 6, 11, 121
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/DialogManager.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 8, 8, 181
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/DialogManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 6, 8, 237
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/EditorSettingsDialog.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 11, 22, 177
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/EditorSettingsDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 5, 15, 205
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ExitWarning.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 5, 9, 61
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ExitWarning.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 5, 4, 30
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/FolderTrustDialog.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 5, 20, 131
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/FolderTrustDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 6, 10, 127
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Footer.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 313, 0, 7, 28, 348
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 7, 10, 187
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/GeminiRespondingSpinner.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 6, 11, 77
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/GeminiRespondingSpinner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 9, 6, 68
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/GradientRegression.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 10, 11, 128
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Header.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 5, 14, 182
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 5, 7, 67
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Help.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 5, 9, 75
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Help.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 8, 8, 196
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/HistoryItemDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263, 0, 8, 28, 299
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/HistoryItemDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 6, 5, 168
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/IdeTrustChangeDialog.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 6, 19, 92
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/IdeTrustChangeDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 7, 6, 49
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/InputPrompt.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2156, 0, 59, 322, 2537
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/InputPrompt.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1012, 0, 78, 107, 1197
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/LoadingIndicator.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 285, 0, 14, 27, 326
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/LoadingIndicator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 8, 8, 94
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/LoopDetectionConfirmation.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 5, 6, 37
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/LoopDetectionConfirmation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 5, 7, 93
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/MainContent.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 6, 15, 104
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/MainContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 9, 11, 155
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/MemoryUsageDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 6, 9, 56
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/MemoryUsageDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 5, 5, 42
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ModelDialog.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 0, 14, 39, 243
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ModelDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 0, 8, 14, 143
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ModelStatsDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 281, 0, 7, 21, 309
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ModelStatsDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 9, 16, 209
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/MultiFolderTrustDialog.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 6, 34, 260
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/MultiFolderTrustDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 6, 15, 178
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Notifications.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 10, 24, 184
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/Notifications.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 7, 15, 130
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/PermissionsModifyTrustDialog.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 7, 32, 211
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/PermissionsModifyTrustDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 6, 11, 143
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/PrepareLabel.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 5, 9, 132
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/PrepareLabel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 9, 15, 117
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ProQuotaDialog.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0, 6, 25, 307
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/ProQuotaDialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 10, 7, 137
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/QueuedMessageDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 5, 15, 88
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/QueuedMessageDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 5, 7, 51
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/QuittingDisplay.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 5, 7, 55
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/QuittingDisplay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 5, 6, 38
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/cli/src/ui/components/RawMarkdownIndicator.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 5, 6, 38
