"filename", "language", "TypeScript", "JSON", "WebAssembly Text Format", "JSON with Comments", "comment", "blank", "total"
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/routing/strategies/classifierStrategy.ts", "TypeScript", 180, 0, 0, 0, 11, 17, 208
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/routing/strategies/compositeStrategy.test.ts", "TypeScript", 176, 0, 0, 0, 7, 33, 216
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/routing/strategies/compositeStrategy.ts", "TypeScript", 76, 0, 0, 0, 22, 13, 111
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/routing/strategies/defaultStrategy.test.ts", "TypeScript", 23, 0, 0, 0, 5, 5, 33
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/routing/strategies/defaultStrategy.ts", "TypeScript", 25, 0, 0, 0, 5, 4, 34
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/routing/strategies/fallbackStrategy.test.ts", "TypeScript", 72, 0, 0, 0, 5, 14, 91
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/routing/strategies/fallbackStrategy.ts", "TypeScript", 34, 0, 0, 0, 5, 6, 45
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/routing/strategies/overrideStrategy.test.ts", "TypeScript", 44, 0, 0, 0, 5, 11, 60
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/routing/strategies/overrideStrategy.ts", "TypeScript", 30, 0, 0, 0, 10, 6, 46
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/safety/built-in.test.ts", "TypeScript", 211, 0, 0, 0, 9, 25, 245
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/safety/built-in.ts", "TypeScript", 112, 0, 0, 0, 21, 22, 155
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/safety/checker-runner.test.ts", "TypeScript", 242, 0, 0, 0, 16, 46, 304
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/safety/checker-runner.ts", "TypeScript", 220, 0, 0, 0, 44, 34, 298
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/safety/context-builder.test.ts", "TypeScript", 45, 0, 0, 0, 5, 7, 57
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/safety/context-builder.ts", "TypeScript", 33, 0, 0, 0, 15, 7, 55
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/safety/protocol.ts", "TypeScript", 42, 0, 0, 0, 49, 10, 101
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/safety/registry.test.ts", "TypeScript", 35, 0, 0, 0, 5, 8, 48
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/safety/registry.ts", "TypeScript", 53, 0, 0, 0, 17, 14, 84
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/chatCompressionService.test.ts", "TypeScript", 271, 0, 0, 0, 8, 35, 314
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/chatCompressionService.ts", "TypeScript", 196, 0, 0, 0, 28, 24, 248
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/chatRecordingService.test.ts", "TypeScript", 359, 0, 0, 0, 9, 37, 405
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/chatRecordingService.ts", "TypeScript", 340, 0, 0, 0, 107, 41, 488
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/contextManager.test.ts", "TypeScript", 118, 0, 0, 0, 9, 22, 149
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/contextManager.ts", "TypeScript", 80, 0, 0, 0, 18, 14, 112
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/fileDiscoveryService.test.ts", "TypeScript", 257, 0, 0, 0, 11, 64, 332
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/fileDiscoveryService.ts", "TypeScript", 73, 0, 0, 0, 16, 12, 101
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/fileSystemService.test.ts", "TypeScript", 41, 0, 0, 0, 5, 14, 60
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/fileSystemService.ts", "TypeScript", 25, 0, 0, 0, 30, 8, 63
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/gitService.test.ts", "TypeScript", 216, 0, 0, 0, 8, 36, 260
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/gitService.ts", "TypeScript", 100, 0, 0, 0, 13, 20, 133
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/loopDetectionService.test.ts", "TypeScript", 795, 0, 0, 0, 62, 164, 1021
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/loopDetectionService.ts", "TypeScript", 413, 0, 0, 0, 112, 78, 603
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/modelConfig.golden.test.ts", "TypeScript", 48, 0, 0, 0, 7, 9, 64
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/modelConfig.integration.test.ts", "TypeScript", 218, 0, 0, 0, 29, 26, 273
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/modelConfigService.test.ts", "TypeScript", 634, 0, 0, 0, 16, 51, 701
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/modelConfigService.ts", "TypeScript", 187, 0, 0, 0, 37, 37, 261
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/sessionSummaryService.test.ts", "TypeScript", 772, 0, 0, 0, 27, 140, 939
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/sessionSummaryService.ts", "TypeScript", 113, 0, 0, 0, 27, 23, 163
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/sessionSummaryUtils.test.ts", "TypeScript", 319, 0, 0, 0, 14, 60, 393
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/sessionSummaryUtils.ts", "TypeScript", 44, 0, 0, 0, 17, 9, 70
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/shellExecutionService.test.ts", "TypeScript", 1068, 0, 0, 0, 53, 166, 1287
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/shellExecutionService.ts", "TypeScript", 663, 0, 0, 0, 90, 91, 844
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/services/test-data/resolved-aliases.golden.json", "JSON", 0, 222, 0, 0, 0, 1, 223
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/activity-detector.test.ts", "TypeScript", 131, 0, 0, 0, 9, 25, 165
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/activity-detector.ts", "TypeScript", 30, 0, 0, 0, 30, 11, 71
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/activity-monitor.test.ts", "TypeScript", 259, 0, 0, 0, 11, 63, 333
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/activity-monitor.ts", "TypeScript", 179, 0, 0, 0, 78, 37, 294
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/activity-types.ts", "TypeScript", 11, 0, 0, 0, 8, 2, 21
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/clearcut-logger/clearcut-logger.test.ts", "TypeScript", 927, 0, 0, 0, 25, 134, 1086
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/clearcut-logger/clearcut-logger.ts", "TypeScript", 1281, 0, 0, 0, 78, 146, 1505
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/clearcut-logger/event-metadata-key.ts", "TypeScript", 134, 0, 0, 0, 213, 158, 505
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/config.test.ts", "TypeScript", 161, 0, 0, 0, 5, 18, 184
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/config.ts", "TypeScript", 96, 0, 0, 0, 14, 14, 124
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/constants.ts", "TypeScript", 1, 0, 0, 0, 5, 2, 8
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/file-exporters.ts", "TypeScript", 78, 0, 0, 0, 5, 11, 94
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/gcp-exporters.test.ts", "TypeScript", 323, 0, 0, 0, 5, 78, 406
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/gcp-exporters.ts", "TypeScript", 107, 0, 0, 0, 17, 12, 136
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/high-water-mark-tracker.test.ts", "TypeScript", 134, 0, 0, 0, 21, 44, 199
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/high-water-mark-tracker.ts", "TypeScript", 52, 0, 0, 0, 36, 13, 101
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/index.ts", "TypeScript", 127, 0, 0, 0, 11, 4, 142
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/integration.test.circular.ts", "TypeScript", 39, 0, 0, 0, 15, 10, 64
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/loggers.test.circular.ts", "TypeScript", 98, 0, 0, 0, 13, 17, 128
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/loggers.test.ts", "TypeScript", 1892, 0, 0, 0, 15, 200, 2107
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/loggers.ts", "TypeScript", 633, 0, 0, 0, 6, 52, 691
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/memory-monitor.test.ts", "TypeScript", 520, 0, 0, 0, 33, 116, 669
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/memory-monitor.ts", "TypeScript", 299, 0, 0, 0, 97, 54, 450
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/metrics.test.ts", "TypeScript", 1252, 0, 0, 0, 27, 178, 1457
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/metrics.ts", "TypeScript", 1049, 0, 0, 0, 48, 118, 1215
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/rate-limiter.test.ts", "TypeScript", 194, 0, 0, 0, 17, 83, 294
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/rate-limiter.ts", "TypeScript", 76, 0, 0, 0, 32, 17, 125
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/sanitize.test.ts", "TypeScript", 411, 0, 0, 0, 27, 56, 494
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/sanitize.ts", "TypeScript", 19, 0, 0, 0, 28, 6, 53
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/sdk.test.ts", "TypeScript", 308, 0, 0, 0, 16, 50, 374
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/sdk.ts", "TypeScript", 313, 0, 0, 0, 29, 29, 371
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/semantic.test.ts", "TypeScript", 394, 0, 0, 0, 9, 23, 426
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/semantic.ts", "TypeScript", 268, 0, 0, 0, 22, 34, 324
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/startupProfiler.test.ts", "TypeScript", 255, 0, 0, 0, 22, 71, 348
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/startupProfiler.ts", "TypeScript", 141, 0, 0, 0, 44, 31, 216
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/telemetry-utils.test.ts", "TypeScript", 40, 0, 0, 0, 5, 4, 49
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/telemetry-utils.ts", "TypeScript", 10, 0, 0, 0, 5, 3, 18
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/telemetry.test.ts", "TypeScript", 59, 0, 0, 0, 6, 10, 75
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/telemetryAttributes.ts", "TypeScript", 15, 0, 0, 0, 5, 4, 24
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/tool-call-decision.ts", "TypeScript", 24, 0, 0, 0, 5, 4, 33
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/trace.ts", "TypeScript", 99, 0, 0, 0, 44, 7, 150
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/types.ts", "TypeScript", 1655, 0, 0, 0, 11, 194, 1860
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/uiTelemetry.test.ts", "TypeScript", 617, 0, 0, 0, 14, 71, 702
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/telemetry/uiTelemetry.ts", "TypeScript", 202, 0, 0, 0, 7, 27, 236
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/test-utils/config.ts", "TypeScript", 21, 0, 0, 0, 13, 4, 38
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/test-utils/index.ts", "TypeScript", 1, 0, 0, 0, 5, 2, 8
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/test-utils/mock-message-bus.ts", "TypeScript", 115, 0, 0, 0, 44, 19, 178
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/test-utils/mock-tool.ts", "TypeScript", 185, 0, 0, 0, 13, 21, 219
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/test-utils/mockWorkspaceContext.ts", "TypeScript", 18, 0, 0, 0, 11, 5, 34
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/base-tool-invocation.test.ts", "TypeScript", 105, 0, 0, 0, 12, 19, 136
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/diffOptions.test.ts", "TypeScript", 149, 0, 0, 0, 5, 12, 166
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/diffOptions.ts", "TypeScript", 61, 0, 0, 0, 5, 8, 74
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/edit.test.ts", "TypeScript", 1028, 0, 0, 0, 45, 114, 1187
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/edit.ts", "TypeScript", 508, 0, 0, 0, 66, 52, 626
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/glob.test.ts", "TypeScript", 474, 0, 0, 0, 18, 45, 537
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/glob.ts", "TypeScript", 288, 0, 0, 0, 41, 35, 364
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/grep.test.ts", "TypeScript", 348, 0, 0, 0, 24, 46, 418
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/grep.ts", "TypeScript", 537, 0, 0, 0, 88, 65, 690
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/ls.test.ts", "TypeScript", 247, 0, 0, 0, 12, 58, 317
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/ls.ts", "TypeScript", 250, 0, 0, 0, 66, 30, 346
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/mcp-client-manager.test.ts", "TypeScript", 207, 0, 0, 0, 5, 27, 239
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/mcp-client-manager.ts", "TypeScript", 269, 0, 0, 0, 61, 23, 353
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/mcp-client.test.ts", "TypeScript", 1433, 0, 0, 0, 46, 191, 1670
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/mcp-client.ts", "TypeScript", 1223, 0, 0, 0, 300, 151, 1674
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/mcp-tool.test.ts", "TypeScript", 747, 0, 0, 0, 20, 93, 860
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/mcp-tool.ts", "TypeScript", 354, 0, 0, 0, 32, 44, 430
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/memoryTool.test.ts", "TypeScript", 346, 0, 0, 0, 24, 62, 432
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/memoryTool.ts", "TypeScript", 336, 0, 0, 0, 21, 43, 400
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/message-bus-integration.test.ts", "TypeScript", 228, 0, 0, 0, 21, 53, 302
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/modifiable-tool.test.ts", "TypeScript", 345, 0, 0, 0, 10, 64, 419
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/modifiable-tool.ts", "TypeScript", 170, 0, 0, 0, 15, 29, 214
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/read-file.test.ts", "TypeScript", 469, 0, 0, 0, 12, 53, 534
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/read-file.ts", "TypeScript", 198, 0, 0, 0, 20, 23, 241
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/read-many-files.test.ts", "TypeScript", 658, 0, 0, 0, 24, 77, 759
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/read-many-files.ts", "TypeScript", 440, 0, 0, 0, 51, 49, 540
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/ripGrep.test.ts", "TypeScript", 1528, 0, 0, 0, 52, 187, 1767
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/ripGrep.ts", "TypeScript", 451, 0, 0, 0, 70, 69, 590
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/shell.test.ts", "TypeScript", 483, 0, 0, 0, 20, 74, 577
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/shell.ts", "TypeScript", 444, 0, 0, 0, 22, 50, 516
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/smart-edit.test.ts", "TypeScript", 651, 0, 0, 0, 17, 89, 757
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/smart-edit.ts", "TypeScript", 809, 0, 0, 0, 96, 105, 1010
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/tool-error.ts", "TypeScript", 43, 0, 0, 0, 41, 17, 101
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/tool-names.ts", "TypeScript", 12, 0, 0, 0, 8, 3, 23
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/tool-registry.test.ts", "TypeScript", 448, 0, 0, 0, 24, 71, 543
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/tool-registry.ts", "TypeScript", 410, 0, 0, 0, 71, 54, 535
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/tools.test.ts", "TypeScript", 198, 0, 0, 0, 5, 28, 231
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/tools.ts", "TypeScript", 484, 0, 0, 0, 157, 80, 721
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/web-fetch.test.ts", "TypeScript", 500, 0, 0, 0, 11, 78, 589
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/web-fetch.ts", "TypeScript", 378, 0, 0, 0, 32, 54, 464
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/web-search.test.ts", "TypeScript", 219, 0, 0, 0, 8, 31, 258
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/web-search.ts", "TypeScript", 192, 0, 0, 0, 26, 28, 246
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/write-file.test.ts", "TypeScript", 760, 0, 0, 0, 29, 108, 897
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/write-file.ts", "TypeScript", 428, 0, 0, 0, 42, 52, 522
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/write-todos.test.ts", "TypeScript", 93, 0, 0, 0, 5, 12, 110
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/tools/write-todos.ts", "TypeScript", 218, 0, 0, 0, 9, 36, 263
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/LruCache.ts", "TypeScript", 30, 0, 0, 0, 6, 6, 42
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/__fixtures__/dummy.wasm", "WebAssembly Text Format", 0, 0, 1, 0, 0, 1, 2
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/bfsFileSearch.test.ts", "TypeScript", 192, 0, 0, 0, 11, 30, 233
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/bfsFileSearch.ts", "TypeScript", 99, 0, 0, 0, 20, 16, 135
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/browser.ts", "TypeScript", 25, 0, 0, 0, 26, 6, 57
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/channel.test.ts", "TypeScript", 183, 0, 0, 0, 5, 30, 218
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/channel.ts", "TypeScript", 36, 0, 0, 0, 9, 11, 56
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/customHeaderUtils.test.ts", "TypeScript", 73, 0, 0, 0, 5, 14, 92
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/customHeaderUtils.ts", "TypeScript", 25, 0, 0, 0, 10, 7, 42
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/debugLogger.test.ts", "TypeScript", 63, 0, 0, 0, 5, 15, 83
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/debugLogger.ts", "TypeScript", 40, 0, 0, 0, 19, 10, 69
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/delay.test.ts", "TypeScript", 84, 0, 0, 0, 6, 23, 113
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/delay.ts", "TypeScript", 25, 0, 0, 0, 17, 7, 49
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/editCorrector.test.ts", "TypeScript", 685, 0, 0, 0, 14, 45, 744
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/editCorrector.ts", "TypeScript", 590, 0, 0, 0, 85, 90, 765
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/editor.test.ts", "TypeScript", 447, 0, 0, 0, 11, 55, 513
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/editor.ts", "TypeScript", 191, 0, 0, 0, 27, 24, 242
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/environmentContext.test.ts", "TypeScript", 139, 0, 0, 0, 5, 29, 173
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/environmentContext.ts", "TypeScript", 66, 0, 0, 0, 17, 17, 100
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/errorParsing.test.ts", "TypeScript", 98, 0, 0, 0, 5, 15, 118
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/errorParsing.ts", "TypeScript", 68, 0, 0, 0, 9, 9, 86
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/errorReporting.test.ts", "TypeScript", 144, 0, 0, 0, 14, 36, 194
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/errorReporting.ts", "TypeScript", 91, 0, 0, 0, 19, 9, 119
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/errors.test.ts", "TypeScript", 155, 0, 0, 0, 5, 18, 178
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/errors.ts", "TypeScript", 126, 0, 0, 0, 21, 16, 163
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/events.test.ts", "TypeScript", 193, 0, 0, 0, 24, 61, 278
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/events.ts", "TypeScript", 117, 0, 0, 0, 66, 22, 205
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/exitCodes.ts", "TypeScript", 7, 0, 0, 0, 5, 2, 14
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/extensionLoader.test.ts", "TypeScript", 171, 0, 0, 0, 6, 19, 196
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/extensionLoader.ts", "TypeScript", 157, 0, 0, 0, 73, 27, 257
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/fetch.ts", "TypeScript", 51, 0, 0, 0, 5, 8, 64
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/fileUtils.test.ts", "TypeScript", 847, 0, 0, 0, 22, 131, 1000
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/fileUtils.ts", "TypeScript", 393, 0, 0, 0, 82, 43, 518
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/filesearch/crawlCache.test.ts", "TypeScript", 86, 0, 0, 0, 16, 22, 124
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/filesearch/crawlCache.ts", "TypeScript", 35, 0, 0, 0, 25, 10, 70
"/Users/neilluo/workspaces/AI/ai-agent/gemini-cli/packages/core/src/utils/filesearch/crawler.test.ts", "TypeScript", 493, 0, 0, 0, 14, 68, 575
